Wavelength nm.	RawData ...
200.00	2.092163
201.00	1.819092
202.00	1.558472
203.00	1.351440
204.00	1.159790
205.00	1.019775
206.00	0.916992
207.00	0.828369
208.00	0.768799
209.00	0.730469
210.00	0.705933
211.00	0.691650
212.00	0.683350
213.00	0.677124
214.00	0.671509
215.00	0.664917
216.00	0.651733
217.00	0.631714
218.00	0.601196
219.00	0.561646
220.00	0.519165
221.00	0.475586
222.00	0.424805
223.00	0.373901
224.00	0.324829
225.00	0.277222
226.00	0.234131
227.00	0.188110
228.00	0.144165
229.00	0.103516
230.00	0.068481
231.00	0.037476
232.00	0.007813
233.00	-0.016479
234.00	-0.036987
235.00	-0.053955
236.00	-0.066772
237.00	-0.076904
238.00	-0.085693
239.00	-0.092773
240.00	-0.098267
241.00	-0.102173
242.00	-0.104614
243.00	-0.106201
244.00	-0.107056
245.00	-0.107544
246.00	-0.106812
247.00	-0.105225
248.00	-0.103882
249.00	-0.101196
250.00	-0.098022
251.00	-0.093994
252.00	-0.089600
253.00	-0.084351
254.00	-0.077637
255.00	-0.070435
256.00	-0.062256
257.00	-0.054443
258.00	-0.044189
259.00	-0.032837
260.00	-0.021484
261.00	-0.008789
262.00	0.003540
263.00	0.017944
264.00	0.033569
265.00	0.048462
266.00	0.064209
267.00	0.078613
268.00	0.094360
269.00	0.108521
270.00	0.123169
271.00	0.134888
272.00	0.144531
273.00	0.153198
274.00	0.158569
275.00	0.160522
276.00	0.158936
277.00	0.153442
278.00	0.144775
279.00	0.132690
280.00	0.116699
281.00	0.097656
282.00	0.075562
283.00	0.051758
284.00	0.022949
285.00	-0.005615
286.00	-0.033813
287.00	-0.057373
288.00	-0.077393
289.00	-0.094482
290.00	-0.107056
291.00	-0.117065
292.00	-0.122314
293.00	-0.125732
294.00	-0.129395
295.00	-0.131226
296.00	-0.132446
297.00	-0.133423
298.00	-0.134033
299.00	-0.133545
300.00	-0.134277
301.00	-0.134521
302.00	-0.134644
303.00	-0.134766
304.00	-0.133667
305.00	-0.134644
306.00	-0.134888
307.00	-0.135132
308.00	-0.134644
309.00	-0.135132
310.00	-0.134399
311.00	-0.134399
312.00	-0.134521
313.00	-0.134399
314.00	-0.134888
315.00	-0.135376
316.00	-0.135254
317.00	-0.135010
318.00	-0.134766
319.00	-0.134766
320.00	-0.134888
321.00	-0.135254
322.00	-0.135254
323.00	-0.135620
324.00	-0.135376
325.00	-0.135376
326.00	-0.135620
327.00	-0.137085
328.00	-0.136719
329.00	-0.135620
330.00	-0.135498
331.00	-0.135864
332.00	-0.135620
333.00	-0.136108
334.00	-0.135986
335.00	-0.135986
336.00	-0.136597
337.00	-0.136230
338.00	-0.136353
339.00	-0.136841
340.00	-0.136597
341.00	-0.136230
342.00	-0.136475
343.00	-0.136963
344.00	-0.137695
345.00	-0.137451
346.00	-0.136719
347.00	-0.136597
348.00	-0.137085
349.00	-0.136963
350.00	-0.137085
351.00	-0.137329
352.00	-0.136841
353.00	-0.137085
354.00	-0.136719
355.00	-0.137085
356.00	-0.137817
357.00	-0.137329
358.00	-0.136597
359.00	-0.136841
360.00	-0.137451
361.00	-0.136597
362.00	-0.137939
363.00	-0.137085
364.00	-0.137329
365.00	-0.139160
366.00	-0.139526
367.00	-0.139282
368.00	-0.138794
369.00	-0.138794
370.00	-0.139526
371.00	-0.139771
372.00	-0.139404
373.00	-0.138672
374.00	-0.139038
375.00	-0.139404
376.00	-0.139038
377.00	-0.138916
378.00	-0.139404
379.00	-0.138672
380.00	-0.139160
381.00	-0.138794
382.00	-0.138550
383.00	-0.139160
384.00	-0.139160
385.00	-0.138794
386.00	-0.139282
387.00	-0.139038
388.00	-0.139038
389.00	-0.139038
390.00	-0.139404
391.00	-0.138794
392.00	-0.139160
