Wavelength nm.	RawData ...
190.00	0.007568
191.00	0.009277
192.00	0.014893
193.00	0.018311
194.00	0.019531
195.00	0.020264
196.00	0.023193
197.00	0.023682
198.00	0.024536
199.00	0.026001
200.00	0.025757
201.00	0.024414
202.00	0.025391
203.00	0.024292
204.00	0.023560
205.00	0.023682
206.00	0.021729
207.00	0.021118
208.00	0.021362
209.00	0.020752
210.00	0.021729
211.00	0.021118
212.00	0.021851
213.00	0.020996
214.00	0.021118
215.00	0.022217
216.00	0.021973
217.00	0.022461
218.00	0.021484
219.00	0.021240
220.00	0.021973
221.00	0.021851
222.00	0.020996
223.00	0.021362
224.00	0.021606
225.00	0.021362
226.00	0.020874
227.00	0.020752
228.00	0.020386
229.00	0.020996
230.00	0.020874
231.00	0.020386
232.00	0.020752
233.00	0.020630
234.00	0.020752
235.00	0.021240
236.00	0.021118
237.00	0.021606
238.00	0.021851
239.00	0.021973
240.00	0.021851
241.00	0.022827
242.00	0.023560
243.00	0.023682
244.00	0.023315
245.00	0.023193
246.00	0.023926
247.00	0.024536
248.00	0.024902
249.00	0.025024
250.00	0.025391
251.00	0.025513
252.00	0.025635
253.00	0.025757
254.00	0.025879
255.00	0.026489
256.00	0.026855
257.00	0.026978
258.00	0.027222
259.00	0.027466
260.00	0.026855
261.00	0.026855
262.00	0.026733
263.00	0.026611
264.00	0.026367
265.00	0.026733
266.00	0.026001
267.00	0.026123
268.00	0.025635
269.00	0.024780
270.00	0.024292
271.00	0.023804
272.00	0.023193
273.00	0.023193
274.00	0.021851
275.00	0.020142
276.00	0.019531
277.00	0.019287
278.00	0.018555
279.00	0.017700
280.00	0.017090
281.00	0.016724
282.00	0.015625
283.00	0.015137
284.00	0.014771
285.00	0.014160
286.00	0.014038
287.00	0.013184
288.00	0.012817
289.00	0.012207
290.00	0.011963
291.00	0.011230
292.00	0.010376
293.00	0.010864
294.00	0.010986
295.00	0.011108
296.00	0.010010
297.00	0.010376
298.00	0.009888
299.00	0.009888
300.00	0.009888
301.00	0.010010
302.00	0.009521
303.00	0.009277
304.00	0.009155
305.00	0.009155
306.00	0.008667
307.00	0.008179
308.00	0.008057
309.00	0.008057
310.00	0.007813
311.00	0.008057
312.00	0.007690
313.00	0.007324
314.00	0.007813
315.00	0.006836
316.00	0.007935
317.00	0.007690
318.00	0.007202
319.00	0.007324
320.00	0.007080
321.00	0.007446
322.00	0.007446
323.00	0.007568
324.00	0.007813
325.00	0.007324
326.00	0.006592
327.00	0.007324
328.00	0.006348
329.00	0.007568
330.00	0.007935
331.00	0.007080
332.00	0.007690
333.00	0.006958
334.00	0.007324
335.00	0.007080
336.00	0.007568
337.00	0.007568
338.00	0.007446
339.00	0.007324
340.00	0.006714
341.00	0.007324
342.00	0.007813
343.00	0.006958
344.00	0.007080
345.00	0.006958
346.00	0.006958
347.00	0.006958
348.00	0.007446
349.00	0.007446
350.00	0.006836
351.00	0.006836
352.00	0.007446
353.00	0.007446
354.00	0.007446
355.00	0.007202
356.00	0.006836
357.00	0.007568
358.00	0.007690
359.00	0.007202
360.00	0.008057
361.00	0.007690
362.00	0.007690
363.00	0.007080
364.00	0.006958
365.00	0.003784
366.00	-0.000244
367.00	0.000488
368.00	0.000366
369.00	0.000000
370.00	0.000366
371.00	0.000488
372.00	0.000000
373.00	0.000366
374.00	0.000732
375.00	0.000488
376.00	0.000122
377.00	0.000244
378.00	0.000244
379.00	0.000732
380.00	0.000244
381.00	0.000366
382.00	0.000488
383.00	0.000610
384.00	0.000488
385.00	0.000977
386.00	0.000366
387.00	0.000854
388.00	0.000488
389.00	0.000366
390.00	0.000488
391.00	0.001099
392.00	0.000610
393.00	0.000854
394.00	0.000732
395.00	0.001099
396.00	0.000854
397.00	0.001465
398.00	0.000854
399.00	0.001099
400.00	0.000854
401.00	0.001099
402.00	0.001099
403.00	0.001465
404.00	0.001465
405.00	0.001343
406.00	0.001465
407.00	0.001465
408.00	0.001221
409.00	0.001343
410.00	0.001221
411.00	0.001587
412.00	0.001465
