Wavelength nm.	RawData ...
190.00	2.305542
191.00	2.410400
192.00	2.555420
193.00	2.618530
194.00	2.660767
195.00	2.726196
196.00	2.755737
197.00	2.793701
198.00	2.806885
199.00	2.817139
200.00	2.843750
201.00	2.850464
202.00	2.859985
203.00	2.866577
204.00	2.845459
205.00	2.791382
206.00	2.724121
207.00	2.717285
208.00	2.679321
209.00	2.594727
210.00	2.602051
211.00	2.561157
212.00	2.550659
213.00	2.540283
214.00	2.531860
215.00	2.510010
216.00	2.488281
217.00	2.415039
218.00	2.322388
219.00	2.200317
220.00	2.060791
221.00	1.916870
222.00	1.759399
223.00	1.600586
224.00	1.441772
225.00	1.290527
226.00	1.151489
227.00	1.006348
228.00	0.869141
229.00	0.744385
230.00	0.635986
231.00	0.542236
232.00	0.453613
233.00	0.379272
234.00	0.316406
235.00	0.266235
236.00	0.226196
237.00	0.195068
238.00	0.167725
239.00	0.145142
240.00	0.127686
241.00	0.116455
242.00	0.108521
243.00	0.102783
244.00	0.098999
245.00	0.099121
246.00	0.100708
247.00	0.104492
248.00	0.110596
249.00	0.119019
250.00	0.130493
251.00	0.143311
252.00	0.157593
253.00	0.176636
254.00	0.197388
255.00	0.222046
256.00	0.246948
257.00	0.273926
258.00	0.307495
259.00	0.343506
260.00	0.382568
261.00	0.423462
262.00	0.463013
263.00	0.510376
264.00	0.559692
265.00	0.609497
266.00	0.662598
267.00	0.709839
268.00	0.761353
269.00	0.810425
270.00	0.856934
271.00	0.897827
272.00	0.930786
273.00	0.958252
274.00	0.976318
275.00	0.982544
276.00	0.975464
277.00	0.954712
278.00	0.925293
279.00	0.883179
280.00	0.827881
281.00	0.758057
282.00	0.680054
283.00	0.596802
284.00	0.500122
285.00	0.403809
286.00	0.317627
287.00	0.244995
288.00	0.187012
289.00	0.135742
290.00	0.097290
291.00	0.068726
292.00	0.049683
293.00	0.038452
294.00	0.028687
295.00	0.022705
296.00	0.018677
297.00	0.016357
298.00	0.015015
299.00	0.013794
300.00	0.012939
301.00	0.012451
302.00	0.012329
303.00	0.012695
304.00	0.012207
305.00	0.012329
306.00	0.012329
307.00	0.010986
308.00	0.011230
309.00	0.011230
310.00	0.010864
311.00	0.010986
312.00	0.011108
313.00	0.010620
314.00	0.010742
315.00	0.010742
316.00	0.007080
317.00	0.009033
318.00	0.010254
319.00	0.010498
320.00	0.010132
321.00	0.010132
322.00	0.009766
323.00	0.009521
324.00	0.009644
325.00	0.009521
326.00	0.009033
327.00	0.008545
328.00	0.008301
329.00	0.008423
330.00	0.007813
331.00	0.007202
332.00	0.008057
333.00	0.006958
334.00	0.006958
335.00	0.005981
336.00	0.005859
337.00	0.005981
338.00	0.005737
339.00	0.005859
340.00	0.005981
341.00	0.005493
342.00	0.005371
343.00	0.005127
344.00	0.005127
345.00	0.005249
346.00	0.004761
347.00	0.004761
348.00	0.005127
349.00	0.005249
350.00	0.005127
351.00	0.005371
352.00	0.004883
