Wavelength nm.	RawData ...
200.00	0.603516
201.00	0.477905
202.00	0.373535
203.00	0.294556
204.00	0.223877
205.00	0.173950
206.00	0.139160
207.00	0.109375
208.00	0.090820
209.00	0.079834
210.00	0.072144
211.00	0.067749
212.00	0.066040
213.00	0.063843
214.00	0.061890
215.00	0.061035
216.00	0.057129
217.00	0.052979
218.00	0.045532
219.00	0.035767
220.00	0.026245
221.00	0.015625
222.00	0.003052
223.00	-0.009399
224.00	-0.021484
225.00	-0.033081
226.00	-0.043457
227.00	-0.055054
228.00	-0.065918
229.00	-0.076050
230.00	-0.084351
231.00	-0.092407
232.00	-0.099976
233.00	-0.106079
234.00	-0.111328
235.00	-0.115723
236.00	-0.118896
237.00	-0.121338
238.00	-0.123779
239.00	-0.125488
240.00	-0.127075
241.00	-0.128052
242.00	-0.128784
243.00	-0.129395
244.00	-0.129517
245.00	-0.130005
246.00	-0.129639
247.00	-0.128906
248.00	-0.129150
249.00	-0.128174
250.00	-0.127319
251.00	-0.126831
252.00	-0.125610
253.00	-0.124390
254.00	-0.122803
255.00	-0.120728
256.00	-0.119385
257.00	-0.117798
258.00	-0.114502
259.00	-0.111572
260.00	-0.109497
261.00	-0.106445
262.00	-0.102539
263.00	-0.099365
264.00	-0.095337
265.00	-0.091919
266.00	-0.087891
267.00	-0.084106
268.00	-0.080444
269.00	-0.077026
270.00	-0.073975
271.00	-0.070801
272.00	-0.068604
273.00	-0.066162
274.00	-0.065308
275.00	-0.064697
276.00	-0.064941
277.00	-0.066284
278.00	-0.068359
279.00	-0.071655
280.00	-0.075684
281.00	-0.080200
282.00	-0.085693
283.00	-0.090820
284.00	-0.098022
285.00	-0.105225
286.00	-0.112061
287.00	-0.117920
288.00	-0.123535
289.00	-0.127930
290.00	-0.131104
291.00	-0.133179
292.00	-0.134399
293.00	-0.135132
294.00	-0.136108
295.00	-0.136719
296.00	-0.137451
297.00	-0.137695
298.00	-0.137695
299.00	-0.136963
300.00	-0.137817
301.00	-0.137695
302.00	-0.137451
303.00	-0.137695
304.00	-0.137207
305.00	-0.137329
306.00	-0.138062
307.00	-0.138306
308.00	-0.137573
309.00	-0.138550
310.00	-0.138306
311.00	-0.138306
312.00	-0.137817
313.00	-0.138306
314.00	-0.138184
315.00	-0.138428
316.00	-0.138306
317.00	-0.138306
318.00	-0.138306
319.00	-0.138428
320.00	-0.138306
321.00	-0.138672
322.00	-0.138306
323.00	-0.138916
324.00	-0.138306
325.00	-0.138550
326.00	-0.138550
327.00	-0.137573
328.00	-0.137817
329.00	-0.138184
330.00	-0.138672
331.00	-0.139038
332.00	-0.138428
333.00	-0.138550
334.00	-0.138550
335.00	-0.138794
336.00	-0.139282
337.00	-0.138428
338.00	-0.138428
339.00	-0.139282
340.00	-0.138550
341.00	-0.138794
342.00	-0.138794
343.00	-0.139038
344.00	-0.139404
345.00	-0.139038
346.00	-0.138916
347.00	-0.138794
348.00	-0.139160
349.00	-0.139038
350.00	-0.139160
351.00	-0.139160
352.00	-0.138672
353.00	-0.139038
354.00	-0.138916
355.00	-0.139038
356.00	-0.139038
357.00	-0.139282
358.00	-0.138672
359.00	-0.138794
360.00	-0.139282
361.00	-0.138794
362.00	-0.139404
363.00	-0.138794
364.00	-0.139160
365.00	-0.140015
366.00	-0.140747
367.00	-0.140137
368.00	-0.139771
369.00	-0.139893
370.00	-0.140259
371.00	-0.140625
372.00	-0.140259
373.00	-0.139526
374.00	-0.139771
375.00	-0.140259
376.00	-0.139771
377.00	-0.139648
378.00	-0.140259
379.00	-0.139526
380.00	-0.140259
381.00	-0.139648
382.00	-0.139526
383.00	-0.140015
384.00	-0.140015
385.00	-0.139526
386.00	-0.140259
387.00	-0.139771
388.00	-0.139893
389.00	-0.139771
390.00	-0.140015
391.00	-0.139404
392.00	-0.140137
393.00	-0.139771
394.00	-0.140015
395.00	-0.140381
396.00	-0.140137
397.00	-0.139771
398.00	-0.140137
399.00	-0.140137
400.00	-0.139893
401.00	-0.139893
402.00	-0.140015
403.00	-0.139893
404.00	-0.139771
405.00	-0.139893
406.00	-0.139893
407.00	-0.140015
408.00	-0.140015
409.00	-0.139893
410.00	-0.140259
411.00	-0.140137
412.00	-0.139893
413.00	-0.139648
414.00	-0.140137
415.00	-0.139893
416.00	-0.139771
417.00	-0.140381
418.00	-0.140259
419.00	-0.140137
420.00	-0.139893
421.00	-0.140381
422.00	-0.140137
423.00	-0.140015
424.00	-0.139771
425.00	-0.139893
426.00	-0.140137
427.00	-0.139893
428.00	-0.139893
429.00	-0.140259
430.00	-0.140137
431.00	-0.140015
432.00	-0.139648
433.00	-0.139771
434.00	-0.139771
435.00	-0.139648
436.00	-0.139648
437.00	-0.139648
438.00	-0.139404
439.00	-0.139526
440.00	-0.139404
441.00	-0.139404
442.00	-0.139282
443.00	-0.139404
444.00	-0.139160
445.00	-0.139282
446.00	-0.139526
447.00	-0.139526
448.00	-0.139526
449.00	-0.139893
450.00	-0.140015
451.00	-0.140259
452.00	-0.139893
453.00	-0.140259
454.00	-0.140503
455.00	-0.140381
456.00	-0.140137
457.00	-0.140015
458.00	-0.140137
459.00	-0.140015
460.00	-0.139893
461.00	-0.140137
462.00	-0.139771
463.00	-0.140015
464.00	-0.139893
465.00	-0.139771
466.00	-0.140137
467.00	-0.140259
468.00	-0.140137
469.00	-0.140503
470.00	-0.140503
471.00	-0.140381
472.00	-0.140503
473.00	-0.140625
474.00	-0.140625
475.00	-0.140747
476.00	-0.140381
477.00	-0.140503
478.00	-0.140381
479.00	-0.140625
