Wavelength nm.	RawData ...
200.00	0.264648
201.00	0.269653
202.00	0.275879
203.00	0.278442
204.00	0.280029
205.00	0.280762
206.00	0.278442
207.00	0.274902
208.00	0.270508
209.00	0.263184
210.00	0.255615
211.00	0.246582
212.00	0.236572
213.00	0.224243
214.00	0.211670
215.00	0.198730
216.00	0.184570
217.00	0.168091
218.00	0.150269
219.00	0.131958
220.00	0.115601
221.00	0.100220
222.00	0.082275
223.00	0.065308
224.00	0.048584
225.00	0.032837
226.00	0.018555
227.00	0.004517
228.00	-0.009277
229.00	-0.022705
230.00	-0.034668
231.00	-0.045166
232.00	-0.055908
233.00	-0.065796
234.00	-0.074219
235.00	-0.082153
236.00	-0.089355
237.00	-0.094482
238.00	-0.100708
239.00	-0.106567
240.00	-0.111206
241.00	-0.114746
242.00	-0.117798
243.00	-0.121094
244.00	-0.123657
245.00	-0.125854
246.00	-0.127808
247.00	-0.129150
248.00	-0.130249
249.00	-0.130859
250.00	-0.131592
251.00	-0.132690
252.00	-0.133423
253.00	-0.133057
254.00	-0.133545
255.00	-0.133911
256.00	-0.134399
257.00	-0.134399
258.00	-0.134644
259.00	-0.134277
260.00	-0.134521
261.00	-0.135254
262.00	-0.134399
263.00	-0.133911
264.00	-0.134766
265.00	-0.134155
266.00	-0.134644
267.00	-0.134399
268.00	-0.134277
269.00	-0.134399
270.00	-0.134521
271.00	-0.134644
272.00	-0.134521
273.00	-0.133789
274.00	-0.134277
275.00	-0.134277
276.00	-0.134521
277.00	-0.134155
278.00	-0.134277
279.00	-0.134277
280.00	-0.134399
281.00	-0.134766
282.00	-0.134399
283.00	-0.134033
284.00	-0.134155
285.00	-0.134521
286.00	-0.134277
287.00	-0.134521
288.00	-0.134399
289.00	-0.134155
290.00	-0.134521
291.00	-0.134521
292.00	-0.134766
293.00	-0.134277
294.00	-0.134766
295.00	-0.134399
296.00	-0.133789
297.00	-0.134644
298.00	-0.134399
299.00	-0.134155
300.00	-0.134399
301.00	-0.134155
302.00	-0.134521
303.00	-0.134033
304.00	-0.133911
305.00	-0.134033
306.00	-0.133789
307.00	-0.134155
308.00	-0.134399
309.00	-0.135010
310.00	-0.134766
311.00	-0.134644
312.00	-0.133789
313.00	-0.134888
314.00	-0.134033
315.00	-0.134399
316.00	-0.134399
317.00	-0.134399
318.00	-0.135010
319.00	-0.134521
320.00	-0.134399
321.00	-0.134888
322.00	-0.134644
323.00	-0.134644
324.00	-0.134033
325.00	-0.134521
326.00	-0.134033
327.00	-0.134888
328.00	-0.134277
329.00	-0.135010
330.00	-0.132935
331.00	-0.133667
332.00	-0.134277
333.00	-0.134644
334.00	-0.134521
335.00	-0.134888
336.00	-0.134766
337.00	-0.134766
338.00	-0.134399
339.00	-0.134766
340.00	-0.134644
341.00	-0.134521
342.00	-0.135376
343.00	-0.134766
344.00	-0.135132
345.00	-0.134277
346.00	-0.134399
347.00	-0.135010
348.00	-0.134399
349.00	-0.134277
350.00	-0.135132
351.00	-0.135010
352.00	-0.134766
353.00	-0.134888
354.00	-0.134521
355.00	-0.135132
356.00	-0.135254
357.00	-0.134521
358.00	-0.134644
359.00	-0.135620
360.00	-0.134399
361.00	-0.134766
362.00	-0.135498
363.00	-0.135620
364.00	-0.135010
