Wavelength nm.	RawData ...
190.00	2.397583
191.00	2.557495
192.00	2.622803
193.00	2.689209
194.00	2.755493
195.00	2.819946
196.00	2.850464
197.00	2.887451
198.00	2.901611
199.00	2.912231
200.00	2.937012
201.00	2.930786
202.00	2.958008
203.00	2.982666
204.00	2.944214
205.00	2.971680
206.00	2.997314
207.00	3.027832
208.00	3.057739
209.00	3.085083
210.00	3.112793
211.00	3.077637
212.00	3.102417
213.00	3.182129
214.00	3.145386
215.00	3.165527
216.00	3.131104
217.00	3.148926
218.00	3.165771
219.00	3.134766
220.00	3.146973
221.00	3.115356
222.00	3.053101
223.00	2.972778
224.00	2.824097
225.00	2.662598
226.00	2.484863
227.00	2.284546
228.00	2.076172
229.00	1.874512
230.00	1.686401
231.00	1.512451
232.00	1.337891
233.00	1.177979
234.00	1.030029
235.00	0.897705
236.00	0.784668
237.00	0.683594
238.00	0.583374
239.00	0.491577
240.00	0.411743
241.00	0.346191
242.00	0.293579
243.00	0.240723
244.00	0.197388
245.00	0.161499
246.00	0.132202
247.00	0.109497
248.00	0.088135
249.00	0.070801
250.00	0.057007
251.00	0.045898
252.00	0.037476
253.00	0.030396
254.00	0.025146
255.00	0.021240
256.00	0.018433
257.00	0.016235
258.00	0.014160
259.00	0.013306
260.00	0.012207
261.00	0.011597
262.00	0.011230
263.00	0.010132
264.00	0.010376
265.00	0.010376
266.00	0.010010
267.00	0.010376
268.00	0.010132
269.00	0.009644
270.00	0.010376
271.00	0.009766
272.00	0.009644
273.00	0.009888
274.00	0.009766
275.00	0.009033
276.00	0.009155
277.00	0.009033
278.00	0.008545
279.00	0.009155
280.00	0.009277
281.00	0.009277
282.00	0.008667
283.00	0.008423
284.00	0.008545
285.00	0.008545
286.00	0.008545
287.00	0.008057
288.00	0.008179
289.00	0.007568
290.00	0.007568
291.00	0.007446
292.00	0.007080
293.00	0.007446
294.00	0.007568
295.00	0.007446
296.00	0.007324
297.00	0.007446
298.00	0.007813
299.00	0.007568
300.00	0.007446
301.00	0.007324
302.00	0.007690
303.00	0.007324
304.00	0.007446
305.00	0.007690
306.00	0.007446
307.00	0.006592
308.00	0.006104
309.00	0.006714
310.00	0.006104
311.00	0.005859
312.00	0.005859
313.00	0.006226
314.00	0.005737
315.00	0.005615
316.00	0.006104
317.00	0.006226
318.00	0.005615
319.00	0.005859
320.00	0.005981
321.00	0.006104
322.00	0.005859
323.00	0.005371
324.00	0.005371
325.00	0.005127
326.00	0.005127
327.00	0.003784
328.00	0.005127
329.00	0.005249
330.00	0.005249
331.00	0.004761
332.00	0.005371
333.00	0.005127
334.00	0.005493
335.00	0.004883
336.00	0.005005
337.00	0.005127
338.00	0.005493
339.00	0.005127
340.00	0.005005
341.00	0.005127
342.00	0.005371
