Wavelength nm.	RawData ...
200.00	1.776001
201.00	1.720825
202.00	1.675537
203.00	1.624878
204.00	1.573730
205.00	1.525269
206.00	1.476807
207.00	1.425781
208.00	1.374023
209.00	1.326050
210.00	1.278076
211.00	1.235352
212.00	1.190430
213.00	1.145874
214.00	1.102661
215.00	1.060181
216.00	1.018799
217.00	0.971436
218.00	0.927002
219.00	0.882202
220.00	0.841553
221.00	0.805176
222.00	0.764038
223.00	0.725830
224.00	0.688477
225.00	0.653076
226.00	0.621094
227.00	0.587402
228.00	0.555298
229.00	0.523804
230.00	0.495117
231.00	0.467896
232.00	0.439697
233.00	0.412476
234.00	0.386108
235.00	0.361572
236.00	0.338867
237.00	0.317139
238.00	0.293945
239.00	0.271729
240.00	0.250122
241.00	0.230469
242.00	0.213257
243.00	0.194580
244.00	0.176392
245.00	0.160034
246.00	0.144531
247.00	0.131104
248.00	0.116455
249.00	0.102173
250.00	0.089722
251.00	0.077637
252.00	0.066406
253.00	0.055054
254.00	0.044678
255.00	0.034790
256.00	0.025391
257.00	0.017944
258.00	0.009521
259.00	0.001587
260.00	-0.006470
261.00	-0.013062
262.00	-0.018311
263.00	-0.025146
264.00	-0.031372
265.00	-0.036865
266.00	-0.042114
267.00	-0.046509
268.00	-0.052002
269.00	-0.056030
270.00	-0.061646
271.00	-0.065674
272.00	-0.068970
273.00	-0.072876
274.00	-0.075928
275.00	-0.079834
276.00	-0.083374
277.00	-0.086670
278.00	-0.089355
279.00	-0.092163
280.00	-0.095093
281.00	-0.097412
282.00	-0.099731
283.00	-0.102051
284.00	-0.103882
285.00	-0.105957
286.00	-0.108032
287.00	-0.109863
288.00	-0.110718
289.00	-0.112305
290.00	-0.113770
291.00	-0.115601
292.00	-0.116821
293.00	-0.117554
294.00	-0.119019
295.00	-0.120117
296.00	-0.120605
297.00	-0.121704
298.00	-0.122803
299.00	-0.123291
300.00	-0.124268
301.00	-0.124756
302.00	-0.125610
303.00	-0.125977
304.00	-0.126709
305.00	-0.127075
306.00	-0.128174
307.00	-0.128906
308.00	-0.129150
