Wavelength nm.	RawData ...
200.00	-0.137207
201.00	-0.135864
202.00	-0.136108
203.00	-0.136719
204.00	-0.136841
205.00	-0.135010
206.00	-0.136108
207.00	-0.135986
208.00	-0.135254
209.00	-0.134888
210.00	-0.135132
211.00	-0.135620
212.00	-0.135376
213.00	-0.135254
214.00	-0.135376
215.00	-0.134888
216.00	-0.134766
217.00	-0.134644
218.00	-0.135010
219.00	-0.135132
220.00	-0.134277
221.00	-0.134521
222.00	-0.135254
223.00	-0.134766
224.00	-0.134399
225.00	-0.134277
226.00	-0.134399
227.00	-0.134399
228.00	-0.134155
229.00	-0.134277
230.00	-0.133911
231.00	-0.134399
232.00	-0.133789
233.00	-0.134033
234.00	-0.134277
235.00	-0.134277
236.00	-0.134033
237.00	-0.134033
238.00	-0.134399
239.00	-0.134033
240.00	-0.133789
241.00	-0.133911
242.00	-0.133545
243.00	-0.133911
244.00	-0.134155
245.00	-0.135010
246.00	-0.134399
247.00	-0.134155
248.00	-0.134277
249.00	-0.134277
250.00	-0.133911
251.00	-0.134033
252.00	-0.134033
253.00	-0.133911
254.00	-0.133911
255.00	-0.133667
256.00	-0.134155
257.00	-0.134155
258.00	-0.134033
259.00	-0.133911
260.00	-0.133545
261.00	-0.134277
262.00	-0.134155
263.00	-0.133545
264.00	-0.133667
265.00	-0.134033
266.00	-0.133545
267.00	-0.133301
268.00	-0.133545
269.00	-0.133911
270.00	-0.133057
271.00	-0.133545
272.00	-0.133667
273.00	-0.133667
274.00	-0.133301
275.00	-0.133423
276.00	-0.133545
277.00	-0.133789
278.00	-0.133423
279.00	-0.133545
280.00	-0.133545
281.00	-0.133545
282.00	-0.133423
283.00	-0.133057
284.00	-0.133057
285.00	-0.133423
286.00	-0.133789
287.00	-0.133423
288.00	-0.133545
289.00	-0.133057
290.00	-0.133057
291.00	-0.133057
292.00	-0.132935
293.00	-0.133057
294.00	-0.133301
295.00	-0.133301
296.00	-0.133179
297.00	-0.132935
298.00	-0.133057
299.00	-0.133423
300.00	-0.133301
301.00	-0.133423
302.00	-0.133179
303.00	-0.132935
304.00	-0.133179
305.00	-0.133301
306.00	-0.133667
307.00	-0.133545
308.00	-0.133667
309.00	-0.133301
310.00	-0.133301
311.00	-0.133423
312.00	-0.133301
313.00	-0.133423
314.00	-0.132935
315.00	-0.133057
316.00	-0.133057
317.00	-0.132813
318.00	-0.133301
319.00	-0.133057
320.00	-0.133179
321.00	-0.133057
322.00	-0.132813
323.00	-0.133057
324.00	-0.132935
325.00	-0.133057
326.00	-0.133179
327.00	-0.133545
328.00	-0.133179
329.00	-0.133301
330.00	-0.132935
331.00	-0.132202
332.00	-0.132813
333.00	-0.132935
334.00	-0.133057
335.00	-0.133179
336.00	-0.132813
337.00	-0.132813
338.00	-0.133179
339.00	-0.133179
340.00	-0.133301
341.00	-0.132813
342.00	-0.132568
343.00	-0.132935
344.00	-0.133301
345.00	-0.133179
346.00	-0.132935
347.00	-0.133057
348.00	-0.133423
349.00	-0.133179
350.00	-0.133545
351.00	-0.132813
352.00	-0.133301
353.00	-0.133423
354.00	-0.133423
355.00	-0.133179
356.00	-0.133667
357.00	-0.133911
358.00	-0.132935
359.00	-0.133545
360.00	-0.133667
361.00	-0.133057
362.00	-0.133911
363.00	-0.133057
364.00	-0.134033
365.00	-0.133545
366.00	-0.132813
367.00	-0.132813
368.00	-0.132446
369.00	-0.132935
370.00	-0.132935
371.00	-0.132813
372.00	-0.132324
373.00	-0.133057
374.00	-0.132324
375.00	-0.132690
376.00	-0.132446
377.00	-0.133057
378.00	-0.132690
379.00	-0.132324
380.00	-0.132568
381.00	-0.132935
382.00	-0.133057
383.00	-0.132935
384.00	-0.132568
385.00	-0.132324
386.00	-0.133057
387.00	-0.132568
388.00	-0.132446
389.00	-0.132813
390.00	-0.132568
391.00	-0.132324
392.00	-0.132568
393.00	-0.132690
394.00	-0.132813
395.00	-0.132813
396.00	-0.132202
397.00	-0.132446
398.00	-0.132690
399.00	-0.132446
400.00	-0.132446
401.00	-0.132446
402.00	-0.132813
403.00	-0.132690
404.00	-0.132324
405.00	-0.132324
406.00	-0.132690
407.00	-0.132568
408.00	-0.132324
409.00	-0.132202
410.00	-0.132568
411.00	-0.132324
412.00	-0.132324
413.00	-0.132568
414.00	-0.132446
415.00	-0.132446
416.00	-0.132202
417.00	-0.132690
418.00	-0.132690
