Wavelength nm.	RawData ...
190.00	1.197998
191.00	1.171997
192.00	1.115234
193.00	1.039673
194.00	0.951660
195.00	0.841675
196.00	0.729736
197.00	0.627563
198.00	0.520752
199.00	0.430664
200.00	0.356689
201.00	0.286987
202.00	0.237183
203.00	0.203003
204.00	0.176514
205.00	0.160767
206.00	0.150269
207.00	0.145142
208.00	0.144165
209.00	0.143799
210.00	0.145630
211.00	0.146484
212.00	0.149292
213.00	0.150391
214.00	0.152710
215.00	0.156128
216.00	0.158691
217.00	0.162720
218.00	0.166138
219.00	0.169800
220.00	0.172607
221.00	0.173950
222.00	0.172729
223.00	0.169800
224.00	0.164429
225.00	0.156616
226.00	0.147705
227.00	0.136353
228.00	0.124023
229.00	0.111816
230.00	0.099243
231.00	0.088257
232.00	0.076904
233.00	0.067139
234.00	0.058350
235.00	0.051270
236.00	0.045654
237.00	0.041138
238.00	0.036743
239.00	0.033569
240.00	0.030396
241.00	0.029053
242.00	0.028076
243.00	0.026611
244.00	0.024902
245.00	0.024048
246.00	0.023926
247.00	0.023071
248.00	0.022705
249.00	0.022095
250.00	0.021362
251.00	0.020874
252.00	0.020874
253.00	0.020264
254.00	0.020264
255.00	0.020142
256.00	0.019653
257.00	0.019287
258.00	0.019165
259.00	0.019287
260.00	0.019287
261.00	0.018921
262.00	0.019775
263.00	0.020874
264.00	0.022217
265.00	0.024414
266.00	0.025879
267.00	0.028687
268.00	0.030518
269.00	0.033325
270.00	0.036621
271.00	0.039429
272.00	0.042725
273.00	0.046143
274.00	0.049927
275.00	0.053345
276.00	0.057129
277.00	0.061279
278.00	0.064819
279.00	0.068481
280.00	0.073364
281.00	0.077637
282.00	0.080688
283.00	0.083130
284.00	0.086060
285.00	0.088013
286.00	0.089722
287.00	0.090454
288.00	0.090820
289.00	0.090454
290.00	0.089355
291.00	0.087036
292.00	0.084473
293.00	0.082642
294.00	0.078979
295.00	0.075195
296.00	0.070557
297.00	0.065796
298.00	0.060669
299.00	0.055176
300.00	0.049072
301.00	0.042847
302.00	0.036865
303.00	0.031372
304.00	0.026245
305.00	0.021851
306.00	0.017578
307.00	0.013306
308.00	0.010864
309.00	0.008423
310.00	0.006348
311.00	0.005371
312.00	0.004028
313.00	0.003052
314.00	0.003174
315.00	0.002075
316.00	0.002441
317.00	0.002686
318.00	0.001709
319.00	0.001587
320.00	0.001343
321.00	0.001709
322.00	0.001343
323.00	0.001831
324.00	0.002075
325.00	0.001709
326.00	0.001221
327.00	0.001221
328.00	0.000854
329.00	0.001343
330.00	0.001709
331.00	0.001099
332.00	0.001587
333.00	0.000610
334.00	0.000488
335.00	0.000732
336.00	0.000977
337.00	0.000977
338.00	0.000977
339.00	0.000854
340.00	0.000488
341.00	0.000732
342.00	0.000610
343.00	0.000122
344.00	0.000488
345.00	0.000610
346.00	0.000244
347.00	0.000366
348.00	0.000488
349.00	0.000732
350.00	0.000366
351.00	0.000122
352.00	0.000977
353.00	0.000732
354.00	0.000854
355.00	0.000488
356.00	0.000366
357.00	0.000977
358.00	0.001343
359.00	0.000854
360.00	0.001709
361.00	0.001099
362.00	0.000977
363.00	0.000854
364.00	0.000610
365.00	0.000977
366.00	-0.002441
367.00	-0.001587
368.00	-0.001709
369.00	-0.002075
370.00	-0.001709
371.00	-0.001587
372.00	-0.002075
373.00	-0.001953
374.00	-0.001343
375.00	-0.001465
376.00	-0.001953
377.00	-0.001953
378.00	-0.001831
379.00	-0.001465
380.00	-0.001953
381.00	-0.002075
382.00	-0.001709
383.00	-0.001587
384.00	-0.001831
385.00	-0.001099
386.00	-0.001709
387.00	-0.001221
388.00	-0.001709
389.00	-0.001831
