Wavelength nm.	RawData ...
190.00	2.561523
191.00	2.720215
192.00	2.878052
193.00	2.926514
194.00	2.992798
195.00	3.019531
196.00	3.037598
197.00	3.074463
198.00	3.109863
199.00	3.108521
200.00	3.103394
201.00	3.106934
202.00	3.134033
203.00	3.158691
204.00	3.187256
205.00	3.117798
206.00	3.064209
207.00	3.094727
208.00	3.124756
209.00	3.151978
210.00	3.112793
211.00	3.135620
212.00	3.160400
213.00	3.182129
214.00	3.203369
215.00	3.223511
216.00	3.240234
217.00	3.258179
218.00	3.341919
219.00	3.289673
220.00	3.301880
221.00	3.378540
222.00	3.321899
223.00	3.273804
224.00	3.231567
225.00	3.080200
226.00	2.922119
227.00	2.664795
228.00	2.403198
229.00	2.125977
230.00	1.873169
231.00	1.647705
232.00	1.427124
233.00	1.239258
234.00	1.064697
235.00	0.922852
236.00	0.806885
237.00	0.716064
238.00	0.622925
239.00	0.547241
240.00	0.487305
241.00	0.441406
242.00	0.406250
243.00	0.373901
244.00	0.348145
245.00	0.326660
246.00	0.309814
247.00	0.296509
248.00	0.283813
249.00	0.274658
250.00	0.268555
251.00	0.265015
252.00	0.264038
253.00	0.265747
254.00	0.268799
255.00	0.273438
256.00	0.278320
257.00	0.285400
258.00	0.294067
259.00	0.307251
260.00	0.323486
261.00	0.344360
262.00	0.369263
263.00	0.401855
264.00	0.440063
265.00	0.486450
266.00	0.535645
267.00	0.585449
268.00	0.646973
269.00	0.713623
270.00	0.785400
271.00	0.859253
272.00	0.932739
273.00	1.016113
274.00	1.102295
275.00	1.193970
276.00	1.290894
277.00	1.388428
278.00	1.475952
279.00	1.573364
280.00	1.668701
281.00	1.758057
282.00	1.836426
283.00	1.901123
284.00	1.961060
285.00	2.007935
286.00	2.041016
287.00	2.061279
288.00	2.062866
289.00	2.049072
290.00	2.022583
291.00	1.976929
292.00	1.913940
293.00	1.844116
294.00	1.756348
295.00	1.657349
296.00	1.539307
297.00	1.418335
298.00	1.293457
299.00	1.142212
300.00	0.994995
301.00	0.853271
302.00	0.720093
303.00	0.606689
304.00	0.494141
305.00	0.397461
306.00	0.321655
307.00	0.243286
308.00	0.187744
309.00	0.137573
310.00	0.100220
311.00	0.072754
312.00	0.052368
313.00	0.039551
314.00	0.027832
315.00	0.020386
316.00	0.015137
317.00	0.011719
318.00	0.009033
319.00	0.007690
320.00	0.005859
321.00	0.005371
322.00	0.004517
323.00	0.003906
324.00	0.003540
325.00	0.003540
326.00	0.003052
327.00	0.001709
328.00	0.002441
329.00	0.002930
330.00	0.002686
331.00	0.002197
332.00	0.002808
333.00	0.002563
334.00	0.002808
335.00	0.002319
336.00	0.002197
337.00	0.002563
338.00	0.002441
339.00	0.001953
340.00	0.002930
341.00	0.002686
342.00	0.002563
343.00	0.002319
344.00	0.002075
345.00	0.002563
346.00	0.002441
347.00	0.002563
348.00	0.002808
349.00	0.002808
350.00	0.002197
351.00	0.002686
352.00	0.003052
353.00	0.002686
354.00	0.002808
355.00	0.002808
356.00	0.002686
357.00	0.003784
358.00	0.003662
359.00	0.003296
360.00	0.004028
361.00	0.003784
362.00	0.003174
363.00	0.003784
364.00	0.004272
365.00	0.001099
366.00	-0.003418
367.00	-0.002563
368.00	-0.002686
369.00	-0.003052
370.00	-0.002930
371.00	-0.002319
372.00	-0.002930
373.00	-0.002563
374.00	-0.001709
375.00	-0.002197
376.00	-0.001709
377.00	-0.002563
378.00	-0.002441
379.00	-0.001587
380.00	-0.002197
381.00	-0.002197
382.00	-0.001953
383.00	-0.001587
384.00	-0.001953
385.00	-0.001221
386.00	-0.001587
387.00	-0.001221
388.00	-0.000977
389.00	-0.001587
390.00	-0.001221
391.00	-0.000977
392.00	-0.001465
393.00	-0.001221
394.00	-0.001099
395.00	-0.000854
396.00	-0.000854
397.00	-0.000488
398.00	-0.000977
399.00	-0.000610
400.00	-0.000732
401.00	-0.000977
402.00	-0.000977
403.00	-0.000488
404.00	-0.000488
405.00	-0.000488
406.00	-0.000610
407.00	-0.000366
408.00	-0.000610
409.00	-0.000488
410.00	-0.000610
411.00	-0.000366
412.00	-0.000732
413.00	-0.000610
414.00	-0.000366
415.00	-0.000488
416.00	-0.000488
417.00	-0.000854
418.00	-0.000732
419.00	-0.001099
420.00	-0.000732
421.00	-0.000977
422.00	-0.000610
423.00	-0.000732
424.00	-0.000977
425.00	-0.000488
426.00	-0.000366
427.00	-0.000854
428.00	-0.000488
429.00	-0.000488
430.00	-0.000488
431.00	-0.000488
432.00	-0.000488
433.00	-0.000610
434.00	0.000000
435.00	-0.000122
436.00	-0.000244
437.00	0.000000
438.00	0.000000
439.00	0.000000
440.00	0.000122
441.00	0.000122
442.00	0.000244
443.00	0.000366
444.00	0.000366
445.00	0.000488
446.00	0.000366
447.00	0.000244
448.00	0.000000
449.00	0.000000
450.00	0.000000
451.00	-0.000488
452.00	-0.000366
453.00	-0.000488
454.00	-0.000488
455.00	-0.000854
456.00	-0.000732
457.00	-0.000488
458.00	-0.000732
459.00	-0.000854
460.00	-0.000732
461.00	-0.000610
462.00	-0.000366
463.00	-0.000366
464.00	-0.000366
465.00	-0.000244
466.00	-0.000122
467.00	0.000000
468.00	0.000000
469.00	-0.000122
470.00	-0.000122
471.00	-0.000122
472.00	-0.000366
473.00	-0.000488
474.00	-0.000122
475.00	-0.000488
476.00	-0.000488
477.00	-0.000366
478.00	-0.000366
479.00	-0.000366
480.00	-0.000244
481.00	-0.000244
482.00	-0.000122
483.00	-0.000366
484.00	-0.000244
485.00	-0.000366
486.00	-0.000122
487.00	-0.000488
488.00	-0.000366
489.00	-0.000244
490.00	-0.000244
491.00	-0.000366
492.00	-0.000366
493.00	-0.000366
494.00	-0.000244
495.00	0.000000
496.00	-0.000366
497.00	-0.000244
498.00	0.000000
499.00	-0.000244
500.00	-0.000122
501.00	-0.000244
502.00	-0.000122
503.00	0.000000
504.00	-0.000122
505.00	-0.000122
506.00	0.000000
507.00	-0.000244
508.00	0.000000
509.00	-0.000244
510.00	-0.000122
511.00	0.000000
512.00	-0.000122
513.00	-0.000122
514.00	-0.000244
515.00	-0.000122
516.00	0.000000
517.00	0.000122
518.00	0.000000
519.00	0.000000
520.00	0.000000
521.00	0.000000
522.00	-0.000122
523.00	0.000000
524.00	0.000000
525.00	0.000000
526.00	0.000000
527.00	0.000000
528.00	0.000000
529.00	0.000122
530.00	0.000122
531.00	0.000000
532.00	-0.000122
533.00	-0.000122
534.00	-0.000122
535.00	0.000000
536.00	-0.000122
537.00	-0.001831
538.00	-0.001953
539.00	-0.001587
540.00	-0.001587
541.00	-0.001221
542.00	-0.001343
543.00	-0.001343
544.00	-0.001099
545.00	-0.000854
546.00	-0.001221
547.00	-0.001465
548.00	-0.000732
549.00	-0.000610
550.00	-0.000977
551.00	-0.000854
552.00	-0.000854
553.00	-0.000732
554.00	-0.000732
555.00	-0.000732
556.00	-0.000732
557.00	-0.000610
558.00	-0.000732
559.00	-0.000854
560.00	-0.000610
561.00	-0.000366
562.00	-0.000854
563.00	-0.000854
564.00	-0.000610
565.00	-0.000732
566.00	-0.000854
567.00	-0.000732
568.00	-0.000610
569.00	-0.000732
570.00	-0.000854
