Wavelength nm.	RawData ...
190.00	1.905029
191.00	1.986816
192.00	1.986084
193.00	1.923340
194.00	1.796753
195.00	1.603149
196.00	1.394897
197.00	1.200073
198.00	1.000366
199.00	0.833862
200.00	0.698120
201.00	0.572266
202.00	0.481079
203.00	0.418091
204.00	0.368896
205.00	0.338135
206.00	0.320068
207.00	0.309692
208.00	0.306274
209.00	0.306274
210.00	0.309326
211.00	0.311523
212.00	0.315430
213.00	0.317993
214.00	0.322510
215.00	0.327393
216.00	0.333008
217.00	0.340332
218.00	0.347290
219.00	0.354248
220.00	0.359131
221.00	0.360840
222.00	0.357666
223.00	0.350220
224.00	0.337402
225.00	0.320679
226.00	0.300659
227.00	0.275757
228.00	0.248779
229.00	0.221558
230.00	0.195557
231.00	0.171631
232.00	0.147095
233.00	0.125488
234.00	0.106567
235.00	0.091064
236.00	0.078125
237.00	0.067749
238.00	0.058350
239.00	0.050659
240.00	0.043701
241.00	0.039795
242.00	0.036377
243.00	0.032959
244.00	0.030151
245.00	0.027832
246.00	0.026245
247.00	0.025024
248.00	0.024048
249.00	0.023193
250.00	0.022827
251.00	0.021973
252.00	0.022217
253.00	0.022217
254.00	0.022217
255.00	0.023071
256.00	0.023804
257.00	0.024902
258.00	0.026123
259.00	0.027466
260.00	0.028687
261.00	0.030762
262.00	0.032837
263.00	0.036133
264.00	0.039795
265.00	0.044678
266.00	0.048218
267.00	0.054321
268.00	0.059326
269.00	0.064819
270.00	0.072021
271.00	0.078369
272.00	0.085083
273.00	0.093018
274.00	0.100708
275.00	0.108032
276.00	0.116821
277.00	0.125610
278.00	0.133423
279.00	0.141602
280.00	0.150391
281.00	0.158447
282.00	0.165894
283.00	0.171509
284.00	0.177246
285.00	0.181274
286.00	0.185303
287.00	0.186890
288.00	0.187378
289.00	0.186279
290.00	0.184326
291.00	0.179810
292.00	0.174561
293.00	0.169312
294.00	0.161743
295.00	0.153687
296.00	0.143921
297.00	0.133545
298.00	0.123291
299.00	0.110840
300.00	0.097778
301.00	0.085327
302.00	0.072754
303.00	0.061646
304.00	0.050781
305.00	0.040283
306.00	0.033203
307.00	0.024658
308.00	0.019043
309.00	0.014160
310.00	0.010010
311.00	0.007935
312.00	0.005615
313.00	0.003906
314.00	0.003174
315.00	0.001831
316.00	0.001709
317.00	0.002075
318.00	0.001343
319.00	0.000854
320.00	0.000610
321.00	0.000854
322.00	0.000610
323.00	0.000610
324.00	0.000854
325.00	0.000488
326.00	-0.000122
327.00	0.000000
328.00	0.000244
329.00	0.000122
330.00	0.000122
331.00	-0.000122
332.00	0.000122
333.00	-0.000366
334.00	-0.000244
335.00	-0.000488
336.00	-0.000244
337.00	-0.000244
338.00	-0.000610
339.00	-0.000488
340.00	-0.000610
341.00	-0.000732
342.00	-0.000366
343.00	-0.000854
344.00	-0.000977
345.00	-0.001099
346.00	-0.001099
347.00	-0.001343
348.00	-0.000732
349.00	-0.000366
350.00	-0.000854
351.00	-0.000854
352.00	-0.000488
353.00	-0.000732
354.00	-0.000488
355.00	-0.001221
356.00	-0.000732
357.00	-0.000122
358.00	-0.000366
359.00	-0.000610
360.00	0.000000
361.00	-0.000366
362.00	0.000000
363.00	-0.000366
364.00	-0.000854
365.00	0.000000
366.00	-0.003174
367.00	-0.002441
368.00	-0.002441
369.00	-0.003052
370.00	-0.002563
371.00	-0.002441
372.00	-0.003052
373.00	-0.002808
374.00	-0.002441
375.00	-0.002563
376.00	-0.002808
377.00	-0.002808
378.00	-0.002930
379.00	-0.002441
380.00	-0.002808
381.00	-0.002808
382.00	-0.002686
383.00	-0.002563
384.00	-0.002808
385.00	-0.001953
386.00	-0.002686
387.00	-0.002197
388.00	-0.002563
389.00	-0.002808
390.00	-0.002686
391.00	-0.002075
392.00	-0.002319
393.00	-0.002197
394.00	-0.002197
395.00	-0.001953
396.00	-0.001953
397.00	-0.001831
398.00	-0.002197
399.00	-0.001709
400.00	-0.002197
401.00	-0.001953
402.00	-0.001953
403.00	-0.001709
404.00	-0.001587
405.00	-0.001709
406.00	-0.001831
