Wavelength nm.	RawData ...
190.00	2.662964
191.00	2.761597
192.00	2.731934
193.00	2.689209
194.00	2.602905
195.00	2.518921
196.00	2.403320
197.00	2.301880
198.00	2.194458
199.00	2.108521
200.00	2.038940
201.00	1.984741
202.00	1.936768
203.00	1.915649
204.00	1.902832
205.00	1.902954
206.00	1.918091
207.00	1.938354
208.00	1.968384
209.00	2.005859
210.00	2.049438
211.00	2.094238
212.00	2.154297
213.00	2.214355
214.00	2.292603
215.00	2.369629
216.00	2.462158
217.00	2.584717
218.00	2.739868
219.00	2.879517
220.00	3.032959
221.00	3.156738
222.00	3.321899
223.00	3.478027
224.00	3.708740
225.00	3.893066
226.00	3.899780
227.00	3.907837
228.00	3.738892
229.00	3.921875
230.00	3.928223
231.00	3.757202
232.00	3.762207
233.00	3.766479
234.00	3.769409
235.00	3.770874
236.00	3.771362
237.00	3.770996
238.00	3.769531
239.00	3.767334
240.00	3.764771
241.00	3.762329
242.00	3.759888
243.00	3.756470
244.00	3.753540
245.00	3.625244
246.00	3.746582
247.00	3.742676
248.00	3.612427
249.00	3.606689
250.00	3.600586
251.00	3.593994
252.00	3.587402
253.00	3.580078
254.00	3.475586
255.00	3.468140
256.00	3.381104
257.00	3.453369
258.00	3.240479
259.00	2.880005
260.00	2.427368
261.00	2.017578
262.00	1.669434
263.00	1.358276
264.00	1.104248
265.00	0.896851
266.00	0.741699
267.00	0.631714
268.00	0.534302
269.00	0.465088
270.00	0.417358
271.00	0.383789
272.00	0.363037
273.00	0.348511
274.00	0.339966
275.00	0.335083
276.00	0.333496
277.00	0.334839
278.00	0.336426
279.00	0.340698
280.00	0.344849
281.00	0.349854
282.00	0.353394
283.00	0.357666
284.00	0.361450
285.00	0.364990
286.00	0.367554
287.00	0.370117
288.00	0.371460
289.00	0.371582
290.00	0.370728
291.00	0.369751
292.00	0.367432
293.00	0.364136
294.00	0.359985
295.00	0.354736
296.00	0.349609
297.00	0.343018
298.00	0.336060
299.00	0.327515
300.00	0.318481
301.00	0.309326
302.00	0.299927
303.00	0.290771
304.00	0.281738
305.00	0.272705
306.00	0.264771
307.00	0.254395
308.00	0.246094
309.00	0.237915
310.00	0.230103
311.00	0.222412
312.00	0.215332
313.00	0.208984
314.00	0.202148
315.00	0.194946
316.00	0.188110
317.00	0.181641
318.00	0.174561
319.00	0.168701
320.00	0.161377
321.00	0.154785
322.00	0.147949
323.00	0.141479
324.00	0.135986
325.00	0.129639
326.00	0.123657
327.00	0.116577
328.00	0.112427
329.00	0.108032
330.00	0.102417
331.00	0.097290
332.00	0.093018
333.00	0.087769
334.00	0.083862
335.00	0.079590
336.00	0.075562
337.00	0.072144
338.00	0.068481
339.00	0.065430
340.00	0.063110
341.00	0.060425
342.00	0.057983
343.00	0.055908
344.00	0.053345
345.00	0.052368
346.00	0.050415
347.00	0.049072
348.00	0.048096
349.00	0.046997
350.00	0.045288
351.00	0.044922
352.00	0.044189
353.00	0.043823
354.00	0.042847
355.00	0.042236
356.00	0.041626
357.00	0.042114
358.00	0.041382
359.00	0.041138
