Wavelength nm.	RawData ...
190.00	0.901123
191.00	0.877930
192.00	0.845825
193.00	0.806763
194.00	0.764282
195.00	0.711670
196.00	0.659790
197.00	0.612183
198.00	0.561890
199.00	0.519531
200.00	0.484375
201.00	0.450928
202.00	0.428345
203.00	0.412476
204.00	0.401611
205.00	0.396362
206.00	0.393433
207.00	0.394897
208.00	0.399780
209.00	0.405273
210.00	0.413818
211.00	0.421753
212.00	0.433105
213.00	0.444580
214.00	0.459106
215.00	0.476074
216.00	0.494019
217.00	0.518555
218.00	0.546387
219.00	0.578857
220.00	0.613892
221.00	0.649658
222.00	0.693848
223.00	0.743774
224.00	0.799927
225.00	0.859375
226.00	0.918945
227.00	0.989624
228.00	1.065430
229.00	1.145752
230.00	1.229614
231.00	1.314453
232.00	1.415894
233.00	1.524048
234.00	1.635010
235.00	1.747070
236.00	1.852539
237.00	1.953125
238.00	2.056274
239.00	2.158081
240.00	2.258179
241.00	2.349365
242.00	2.422607
243.00	2.502808
244.00	2.562012
245.00	2.588379
246.00	2.595581
247.00	2.571045
248.00	2.509644
249.00	2.462036
250.00	2.389404
251.00	2.319092
252.00	2.232300
253.00	2.120605
254.00	1.967041
255.00	1.770630
256.00	1.554077
257.00	1.337646
258.00	1.105225
259.00	0.902100
260.00	0.712769
261.00	0.566284
262.00	0.454346
263.00	0.353638
264.00	0.274414
265.00	0.215942
266.00	0.173828
267.00	0.147095
268.00	0.124756
269.00	0.109619
270.00	0.100220
271.00	0.094238
272.00	0.091309
273.00	0.088989
274.00	0.087891
275.00	0.086792
276.00	0.086914
277.00	0.087891
278.00	0.088745
279.00	0.089844
280.00	0.091553
281.00	0.093140
282.00	0.094482
283.00	0.096069
284.00	0.097168
285.00	0.097656
286.00	0.098999
287.00	0.099365
288.00	0.099609
289.00	0.098877
290.00	0.098389
291.00	0.097168
292.00	0.095825
293.00	0.095093
294.00	0.093628
295.00	0.092163
296.00	0.089233
297.00	0.087036
298.00	0.084351
299.00	0.081909
300.00	0.078613
301.00	0.075684
302.00	0.072021
303.00	0.068970
304.00	0.066040
305.00	0.063110
306.00	0.060425
307.00	0.056396
308.00	0.054199
309.00	0.052246
310.00	0.049438
311.00	0.048340
312.00	0.046509
313.00	0.044556
314.00	0.043335
315.00	0.041382
316.00	0.040405
317.00	0.038940
318.00	0.037598
319.00	0.036499
320.00	0.034790
321.00	0.033691
322.00	0.032227
323.00	0.031006
324.00	0.030273
325.00	0.028931
326.00	0.027588
327.00	0.026733
328.00	0.024658
329.00	0.025391
330.00	0.024170
331.00	0.022705
332.00	0.022705
333.00	0.020752
334.00	0.020142
335.00	0.019409
336.00	0.019287
337.00	0.018677
338.00	0.017822
339.00	0.017578
340.00	0.016479
341.00	0.016235
342.00	0.015503
343.00	0.015015
344.00	0.014404
345.00	0.014282
346.00	0.013916
347.00	0.013550
348.00	0.013794
349.00	0.013550
350.00	0.013062
351.00	0.012939
352.00	0.013428
353.00	0.013062
354.00	0.013306
355.00	0.012451
356.00	0.012451
357.00	0.012817
358.00	0.012573
359.00	0.012573
360.00	0.013916
361.00	0.013184
362.00	0.013062
363.00	0.012939
364.00	0.012451
365.00	0.013794
366.00	0.009277
367.00	0.009521
368.00	0.009766
369.00	0.009399
370.00	0.009399
371.00	0.009766
372.00	0.009399
373.00	0.009277
374.00	0.010010
375.00	0.010010
376.00	0.009399
377.00	0.009766
378.00	0.009766
379.00	0.009644
380.00	0.009766
381.00	0.009766
382.00	0.009644
383.00	0.010254
384.00	0.010010
385.00	0.010498
386.00	0.010010
387.00	0.010620
388.00	0.010010
389.00	0.010254
390.00	0.010132
391.00	0.010742
392.00	0.010498
393.00	0.010498
394.00	0.010620
395.00	0.010864
396.00	0.010742
397.00	0.010986
398.00	0.010742
399.00	0.010986
400.00	0.010620
401.00	0.010620
402.00	0.010986
403.00	0.011108
404.00	0.011108
405.00	0.011230
406.00	0.011230
407.00	0.011230
408.00	0.011108
409.00	0.011108
410.00	0.010986
411.00	0.011475
412.00	0.011230
413.00	0.011230
414.00	0.011230
415.00	0.011230
416.00	0.011353
417.00	0.010864
418.00	0.011353
419.00	0.010986
420.00	0.010986
421.00	0.011108
422.00	0.011230
423.00	0.011230
424.00	0.010986
425.00	0.011597
426.00	0.011475
427.00	0.011230
428.00	0.010986
429.00	0.011353
430.00	0.011475
431.00	0.011230
432.00	0.011475
433.00	0.011597
434.00	0.011108
435.00	0.010986
436.00	0.011475
437.00	0.011597
438.00	0.011597
439.00	0.011597
440.00	0.011597
441.00	0.011475
442.00	0.011475
443.00	0.011719
444.00	0.011719
445.00	0.011719
446.00	0.011475
447.00	0.011230
448.00	0.010986
449.00	0.010498
450.00	0.010376
451.00	0.009888
452.00	0.009521
453.00	0.009277
454.00	0.009399
455.00	0.009277
456.00	0.009033
457.00	0.009521
458.00	0.009277
459.00	0.008789
460.00	0.008911
461.00	0.009033
462.00	0.009155
463.00	0.009277
464.00	0.009277
465.00	0.009155
466.00	0.009399
467.00	0.009155
468.00	0.008911
469.00	0.008911
470.00	0.009033
471.00	0.008911
472.00	0.008545
473.00	0.008423
474.00	0.008423
475.00	0.008423
476.00	0.008057
477.00	0.008057
478.00	0.008423
479.00	0.008179
480.00	0.008179
481.00	0.008057
482.00	0.008057
483.00	0.008057
484.00	0.008179
485.00	0.007935
486.00	0.008057
487.00	0.008057
488.00	0.007935
489.00	0.007935
490.00	0.008057
491.00	0.007935
492.00	0.007813
493.00	0.008179
494.00	0.008057
495.00	0.007690
496.00	0.007568
497.00	0.007935
498.00	0.008057
499.00	0.008057
500.00	0.008057
501.00	0.008179
502.00	0.007813
503.00	0.007568
504.00	0.007446
505.00	0.007690
506.00	0.007813
507.00	0.007813
508.00	0.008057
509.00	0.007813
510.00	0.007568
511.00	0.007568
512.00	0.007568
513.00	0.007690
514.00	0.007568
515.00	0.007446
516.00	0.007690
517.00	0.007324
518.00	0.007080
519.00	0.007080
520.00	0.007080
521.00	0.007080
522.00	0.007080
523.00	0.007202
524.00	0.007080
525.00	0.007202
526.00	0.007080
527.00	0.007080
528.00	0.006836
529.00	0.006958
530.00	0.006714
531.00	0.006958
532.00	0.006958
533.00	0.006836
534.00	0.007202
535.00	0.007080
536.00	0.006958
537.00	0.004272
538.00	0.004028
539.00	0.004395
540.00	0.004639
541.00	0.004517
542.00	0.004761
543.00	0.004761
544.00	0.004761
545.00	0.005005
546.00	0.005005
547.00	0.005005
548.00	0.005127
549.00	0.004761
550.00	0.005249
551.00	0.005127
552.00	0.005005
553.00	0.005005
554.00	0.005005
555.00	0.005005
556.00	0.005127
557.00	0.005005
558.00	0.004883
559.00	0.004883
560.00	0.004639
561.00	0.004517
562.00	0.004517
563.00	0.004639
564.00	0.004639
565.00	0.004639
566.00	0.004272
567.00	0.004395
568.00	0.004395
569.00	0.004395
570.00	0.004272
571.00	0.004272
572.00	0.004150
573.00	0.004272
574.00	0.004150
575.00	0.004028
576.00	0.004150
577.00	0.003784
578.00	0.004028
579.00	0.003784
580.00	0.003418
581.00	0.003784
582.00	0.003906
583.00	0.003662
584.00	0.003540
585.00	0.003540
586.00	0.003418
587.00	0.003418
588.00	0.003296
589.00	0.003296
590.00	0.003296
591.00	0.003052
592.00	0.003052
593.00	0.003052
594.00	0.003052
595.00	0.003052
596.00	0.003174
597.00	0.003052
598.00	0.002930
599.00	0.002808
600.00	0.002930
601.00	0.002808
602.00	0.002686
603.00	0.002808
604.00	0.002563
605.00	0.002686
606.00	0.002563
607.00	0.002441
608.00	0.002319
609.00	0.002441
610.00	0.002319
611.00	0.002197
612.00	0.002197
613.00	0.002197
614.00	0.002197
615.00	0.002197
616.00	0.002075
617.00	0.002075
618.00	0.002075
619.00	0.002075
620.00	0.002075
621.00	0.002075
622.00	0.001953
623.00	0.001831
624.00	0.001953
625.00	0.001831
626.00	0.001831
627.00	0.001831
628.00	0.001831
629.00	0.001709
630.00	0.001831
631.00	0.001709
632.00	0.001709
633.00	0.001587
634.00	0.001343
635.00	0.001221
636.00	0.001099
637.00	0.001099
638.00	0.000732
639.00	0.000977
640.00	0.000977
641.00	0.000977
642.00	0.000854
643.00	0.000977
644.00	0.001099
645.00	0.001221
646.00	0.001099
647.00	0.001343
648.00	0.001099
649.00	0.001343
650.00	0.001343
651.00	0.001221
652.00	0.001099
653.00	0.001343
654.00	0.001099
655.00	0.001099
656.00	0.000977
657.00	0.000977
658.00	0.000977
659.00	0.000977
660.00	0.001099
661.00	0.000977
662.00	0.000977
663.00	0.000977
664.00	0.000977
665.00	0.000977
666.00	0.000732
667.00	0.000732
668.00	0.000854
669.00	0.000854
670.00	0.000854
671.00	0.000732
672.00	0.000732
673.00	0.000732
674.00	0.000854
675.00	0.000854
676.00	0.000366
677.00	0.000610
678.00	0.000732
679.00	0.000610
680.00	0.000610
681.00	0.000610
682.00	0.000610
683.00	0.000488
684.00	0.000366
685.00	0.000488
686.00	0.000610
687.00	0.000488
688.00	0.000488
689.00	0.000488
690.00	0.000366
691.00	0.000488
692.00	0.000488
693.00	0.000610
694.00	0.000488
695.00	0.000488
696.00	0.000366
697.00	0.000366
698.00	0.000366
699.00	0.000366
700.00	0.000488
701.00	0.000366
702.00	0.000366
703.00	0.000244
704.00	0.000244
705.00	0.000366
706.00	0.000366
707.00	0.000244
708.00	0.000244
709.00	0.000366
710.00	0.000244
711.00	0.000122
712.00	0.000244
713.00	0.000366
714.00	0.000122
715.00	0.000122
716.00	0.000000
717.00	0.000122
718.00	0.000122
719.00	0.000000
720.00	0.000122
721.00	0.000244
722.00	0.000122
723.00	0.000000
724.00	0.000000
725.00	0.000000
726.00	0.000000
727.00	0.000000
728.00	0.000000
729.00	0.000000
730.00	0.000000
731.00	0.000000
732.00	0.000000
733.00	0.000000
734.00	0.000000
735.00	0.000000
736.00	0.000000
737.00	0.000000
738.00	0.000000
739.00	0.000000
740.00	0.000000
741.00	0.000000
742.00	-0.000122
743.00	0.000000
744.00	0.000000
745.00	0.000000
746.00	0.000000
747.00	0.000000
748.00	0.000000
749.00	-0.000122
750.00	-0.000122
751.00	0.000000
752.00	0.000000
753.00	0.000000
754.00	-0.000122
755.00	-0.000122
756.00	0.000000
757.00	0.000000
758.00	0.000000
759.00	-0.000122
760.00	-0.000122
761.00	-0.000488
762.00	-0.000366
763.00	-0.000244
764.00	-0.000488
765.00	-0.000488
766.00	-0.000366
767.00	-0.000366
768.00	-0.000244
769.00	-0.000366
770.00	-0.000366
771.00	-0.000244
772.00	-0.000244
773.00	-0.000366
774.00	-0.000488
775.00	-0.000488
776.00	-0.000366
777.00	-0.000488
778.00	-0.000366
779.00	-0.000366
780.00	-0.000488
781.00	-0.000366
782.00	-0.000244
783.00	-0.000366
784.00	-0.000244
785.00	-0.000244
786.00	-0.000244
787.00	-0.000366
788.00	-0.000366
789.00	-0.000488
790.00	-0.000610
791.00	-0.000488
792.00	-0.000366
793.00	-0.000366
794.00	-0.000244
795.00	-0.000366
796.00	-0.000366
797.00	-0.000244
798.00	-0.000244
799.00	-0.000366
800.00	-0.000366
801.00	-0.000366
802.00	-0.000610
803.00	-0.000488
804.00	-0.000488
805.00	-0.000488
806.00	-0.000488
807.00	-0.000610
808.00	-0.000366
809.00	-0.000366
810.00	-0.000488
811.00	-0.000488
812.00	-0.000488
813.00	-0.000488
814.00	-0.000366
815.00	-0.000488
816.00	-0.000366
817.00	-0.000610
818.00	-0.000488
819.00	-0.000610
820.00	-0.000610
821.00	-0.000488
822.00	-0.000610
823.00	-0.000610
824.00	-0.000366
825.00	-0.000610
826.00	-0.000610
827.00	-0.000488
828.00	-0.000488
829.00	-0.000610
830.00	-0.000488
831.00	-0.000366
832.00	-0.000610
833.00	-0.000488
834.00	-0.000732
835.00	-0.000610
836.00	-0.000488
837.00	-0.000610
838.00	-0.000488
839.00	-0.000610
840.00	-0.000488
841.00	-0.000610
842.00	-0.000610
843.00	-0.000610
844.00	-0.000610
845.00	-0.000610
846.00	-0.000488
847.00	-0.000610
848.00	-0.000488
849.00	-0.000488
850.00	-0.000366
851.00	-0.000488
852.00	-0.000488
853.00	-0.000488
854.00	-0.000488
855.00	-0.000366
856.00	-0.000244
857.00	-0.000366
858.00	-0.000488
859.00	-0.000366
860.00	-0.000366
861.00	-0.000366
862.00	-0.000366
863.00	-0.000244
864.00	-0.000366
865.00	-0.000366
866.00	-0.000244
867.00	-0.000366
868.00	-0.000366
869.00	-0.000244
870.00	-0.000366
871.00	-0.000244
872.00	-0.000244
873.00	-0.000366
874.00	-0.000244
875.00	-0.000244
876.00	-0.000244
877.00	-0.000122
878.00	-0.000122
879.00	-0.000122
880.00	-0.000122
881.00	-0.000244
882.00	-0.000122
883.00	-0.000244
884.00	-0.000122
885.00	0.000000
886.00	-0.000122
887.00	-0.000122
888.00	-0.000122
889.00	-0.000122
890.00	0.000000
891.00	0.000000
892.00	0.000000
893.00	-0.000122
894.00	0.000000
895.00	-0.000122
896.00	0.000000
897.00	-0.000244
898.00	-0.000122
899.00	0.000000
900.00	0.000122
