Wavelength nm.	RawData ...
200.00	-0.088013
201.00	-0.087524
202.00	-0.087402
203.00	-0.088013
204.00	-0.088013
205.00	-0.086914
206.00	-0.086060
207.00	-0.086182
208.00	-0.084595
209.00	-0.082886
210.00	-0.081421
211.00	-0.080078
212.00	-0.077271
213.00	-0.074951
214.00	-0.072021
215.00	-0.067749
216.00	-0.064941
217.00	-0.058960
218.00	-0.052856
219.00	-0.045898
220.00	-0.037720
221.00	-0.029419
222.00	-0.018921
223.00	-0.007324
224.00	0.005737
225.00	0.020386
226.00	0.034668
227.00	0.051514
228.00	0.070313
229.00	0.090332
230.00	0.111206
231.00	0.132568
232.00	0.156494
233.00	0.182373
234.00	0.209106
235.00	0.234497
236.00	0.258911
237.00	0.281738
238.00	0.305908
239.00	0.329834
240.00	0.354370
241.00	0.375732
242.00	0.394409
243.00	0.413574
244.00	0.428101
245.00	0.436279
246.00	0.438110
247.00	0.433716
248.00	0.423584
249.00	0.409546
250.00	0.394409
251.00	0.377441
252.00	0.360352
253.00	0.337158
254.00	0.309570
255.00	0.274170
256.00	0.233398
257.00	0.189087
258.00	0.136108
259.00	0.083496
260.00	0.035034
261.00	-0.004883
262.00	-0.035522
263.00	-0.063232
264.00	-0.084839
265.00	-0.100464
266.00	-0.110962
267.00	-0.118042
268.00	-0.122803
269.00	-0.126831
270.00	-0.129028
271.00	-0.130737
272.00	-0.131470
273.00	-0.132080
274.00	-0.132935
275.00	-0.132813
276.00	-0.132690
277.00	-0.132446
278.00	-0.132690
279.00	-0.132568
280.00	-0.133057
281.00	-0.133179
282.00	-0.133301
283.00	-0.132568
284.00	-0.132813
285.00	-0.132690
286.00	-0.132080
287.00	-0.132568
288.00	-0.133179
289.00	-0.132690
290.00	-0.132080
291.00	-0.132080
292.00	-0.131592
293.00	-0.131470
294.00	-0.131714
295.00	-0.132080
296.00	-0.131836
297.00	-0.132324
298.00	-0.132080
299.00	-0.131714
300.00	-0.132446
301.00	-0.132324
302.00	-0.132690
303.00	-0.132813
304.00	-0.132202
305.00	-0.132935
306.00	-0.133545
307.00	-0.134277
308.00	-0.133545
309.00	-0.134399
310.00	-0.134399
311.00	-0.133911
312.00	-0.134888
313.00	-0.135132
314.00	-0.135254
315.00	-0.135376
316.00	-0.135742
317.00	-0.136230
318.00	-0.135986
319.00	-0.136108
320.00	-0.136719
321.00	-0.136963
322.00	-0.136841
323.00	-0.137939
324.00	-0.137207
325.00	-0.137695
326.00	-0.138062
327.00	-0.137573
328.00	-0.137695
329.00	-0.137939
330.00	-0.138916
331.00	-0.139160
332.00	-0.138306
333.00	-0.139160
334.00	-0.139282
335.00	-0.139526
336.00	-0.139160
337.00	-0.139038
338.00	-0.139404
339.00	-0.140259
340.00	-0.140015
341.00	-0.140015
342.00	-0.140137
343.00	-0.140381
344.00	-0.141235
345.00	-0.140991
346.00	-0.140503
347.00	-0.140015
348.00	-0.140625
