Wavelength nm.	RawData ...
190.00	2.193481
191.00	2.314453
192.00	2.430908
193.00	2.505493
194.00	2.571777
195.00	2.607300
196.00	2.646362
197.00	2.669922
198.00	2.667480
199.00	2.641846
200.00	2.607300
201.00	2.595093
202.00	2.560059
203.00	2.556641
204.00	2.558838
205.00	2.561523
206.00	2.563599
207.00	2.594116
208.00	2.624146
209.00	2.651367
210.00	2.656860
211.00	2.638306
212.00	2.643799
213.00	2.629272
214.00	2.586060
215.00	2.537109
216.00	2.483276
217.00	2.387207
218.00	2.244995
219.00	2.059204
220.00	1.843750
221.00	1.618896
222.00	1.371826
223.00	1.130859
224.00	0.914063
225.00	0.734253
226.00	0.585938
227.00	0.451782
228.00	0.345581
229.00	0.260132
230.00	0.197021
231.00	0.151978
232.00	0.114502
233.00	0.088867
234.00	0.071411
235.00	0.060181
236.00	0.053711
237.00	0.050659
238.00	0.049927
239.00	0.051270
240.00	0.054565
241.00	0.059448
242.00	0.064819
243.00	0.072144
244.00	0.081299
245.00	0.092773
246.00	0.104858
247.00	0.117310
248.00	0.132935
249.00	0.150635
250.00	0.170288
251.00	0.190796
252.00	0.213867
253.00	0.241333
254.00	0.270142
255.00	0.301514
256.00	0.332275
257.00	0.362793
258.00	0.400024
259.00	0.439331
260.00	0.479126
261.00	0.519043
262.00	0.554199
263.00	0.590698
264.00	0.624878
265.00	0.658325
266.00	0.688354
267.00	0.714966
268.00	0.736938
269.00	0.747314
270.00	0.741943
271.00	0.723267
272.00	0.700684
273.00	0.674805
274.00	0.647949
275.00	0.612671
276.00	0.560669
277.00	0.492188
278.00	0.415771
279.00	0.327393
280.00	0.244141
281.00	0.175293
282.00	0.121338
283.00	0.084595
284.00	0.055420
285.00	0.036255
286.00	0.023682
287.00	0.015625
288.00	0.010620
289.00	0.006592
290.00	0.004395
291.00	0.003296
292.00	0.002808
293.00	0.002075
294.00	0.001831
295.00	0.001587
296.00	0.001465
297.00	0.001587
298.00	0.001953
299.00	0.001587
300.00	0.001343
301.00	0.001709
302.00	0.001343
303.00	0.000977
304.00	0.001221
305.00	0.001221
306.00	0.000977
307.00	0.000000
308.00	-0.000488
309.00	0.000366
310.00	0.000000
311.00	-0.000122
312.00	-0.000244
313.00	0.000000
314.00	-0.000122
315.00	0.000000
