Wavelength nm.	RawData ...
190.00	2.308228
191.00	2.460571
192.00	2.535645
193.00	2.625488
194.00	2.672485
195.00	2.718506
196.00	2.771240
197.00	2.790527
198.00	2.808838
199.00	2.839722
200.00	2.832275
201.00	2.863892
202.00	2.890991
203.00	2.915649
204.00	2.886230
205.00	2.913696
206.00	2.939209
207.00	2.969727
208.00	2.999756
209.00	2.975952
210.00	3.003662
211.00	3.026489
212.00	3.051270
213.00	3.072998
214.00	3.048462
215.00	3.068604
216.00	3.085327
217.00	3.061890
218.00	3.040894
219.00	2.988647
220.00	2.891602
221.00	2.679565
222.00	2.328125
223.00	1.954224
224.00	1.590332
225.00	1.291016
226.00	1.047607
227.00	0.821655
228.00	0.641235
229.00	0.498169
230.00	0.386597
231.00	0.304810
232.00	0.237549
233.00	0.188354
234.00	0.155151
235.00	0.133545
236.00	0.120361
237.00	0.113770
238.00	0.110962
239.00	0.113037
240.00	0.118774
241.00	0.127686
242.00	0.137207
243.00	0.151855
244.00	0.169556
245.00	0.190308
246.00	0.212891
247.00	0.236938
248.00	0.267212
249.00	0.301025
250.00	0.339233
251.00	0.380005
252.00	0.421997
253.00	0.477417
254.00	0.534058
255.00	0.595093
256.00	0.655396
257.00	0.715576
258.00	0.787720
259.00	0.864136
260.00	0.943848
261.00	1.022095
262.00	1.092896
263.00	1.166992
264.00	1.235352
265.00	1.301392
266.00	1.361328
267.00	1.413940
268.00	1.458130
269.00	1.479126
270.00	1.467773
271.00	1.432983
272.00	1.387939
273.00	1.337891
274.00	1.284058
275.00	1.207520
276.00	1.090088
277.00	0.939453
278.00	0.779907
279.00	0.607056
280.00	0.453369
281.00	0.328003
282.00	0.231689
283.00	0.165161
284.00	0.112183
285.00	0.075806
286.00	0.051514
287.00	0.036011
288.00	0.026489
289.00	0.019409
290.00	0.014893
291.00	0.011719
292.00	0.009644
293.00	0.009155
294.00	0.008789
295.00	0.008057
296.00	0.007568
297.00	0.007568
298.00	0.007813
299.00	0.007446
300.00	0.006348
301.00	0.005737
302.00	0.005859
303.00	0.004761
304.00	0.004395
305.00	0.004272
306.00	0.003418
307.00	0.002197
308.00	0.002075
309.00	0.002319
310.00	0.002197
311.00	0.001709
312.00	0.001465
313.00	0.002197
314.00	0.001587
315.00	0.001343
316.00	0.001709
317.00	0.001953
318.00	0.002319
319.00	0.002563
320.00	0.001587
321.00	0.002319
322.00	0.001709
323.00	0.001343
324.00	0.001587
325.00	0.001587
326.00	0.001953
327.00	0.000977
328.00	0.001709
329.00	0.002075
330.00	0.001953
331.00	0.001831
332.00	0.002075
333.00	0.001831
334.00	0.002686
335.00	0.001953
336.00	0.001953
337.00	0.002441
338.00	0.002563
339.00	0.002075
340.00	0.002563
341.00	0.002319
342.00	0.002808
343.00	0.002808
344.00	0.002197
345.00	0.002686
346.00	0.002808
347.00	0.002808
348.00	0.002930
349.00	0.003052
350.00	0.003052
351.00	0.003418
352.00	0.003540
353.00	0.003906
354.00	0.003418
355.00	0.003906
356.00	0.003540
357.00	0.005005
358.00	0.004761
359.00	0.004395
360.00	0.005371
361.00	0.005615
362.00	0.005127
363.00	0.005493
364.00	0.005981
365.00	0.002197
366.00	-0.004517
367.00	-0.003662
368.00	-0.003784
369.00	-0.004272
370.00	-0.003784
371.00	-0.003296
372.00	-0.004028
373.00	-0.003662
374.00	-0.003052
375.00	-0.003052
376.00	-0.002686
377.00	-0.003540
378.00	-0.003540
379.00	-0.002686
380.00	-0.003418
381.00	-0.003174
382.00	-0.003052
383.00	-0.002808
384.00	-0.003052
385.00	-0.002319
386.00	-0.002686
387.00	-0.002319
388.00	-0.002075
389.00	-0.002808
390.00	-0.002319
391.00	-0.001953
392.00	-0.002563
393.00	-0.002197
394.00	-0.002075
395.00	-0.001831
396.00	-0.001709
397.00	-0.001465
398.00	-0.001953
399.00	-0.001587
400.00	-0.001709
401.00	-0.001709
402.00	-0.001831
403.00	-0.001343
404.00	-0.001221
405.00	-0.001465
406.00	-0.001465
407.00	-0.001343
408.00	-0.001343
409.00	-0.001343
410.00	-0.001465
411.00	-0.001099
412.00	-0.001343
413.00	-0.001465
414.00	-0.001343
415.00	-0.001343
416.00	-0.001221
417.00	-0.002197
418.00	-0.001953
419.00	-0.002319
420.00	-0.002197
421.00	-0.002441
422.00	-0.001831
423.00	-0.001709
424.00	-0.002197
425.00	-0.001831
426.00	-0.001587
427.00	-0.002075
428.00	-0.001709
429.00	-0.001831
430.00	-0.001587
431.00	-0.001587
432.00	-0.001465
433.00	-0.001343
434.00	-0.000977
435.00	-0.001221
436.00	-0.000977
437.00	-0.000854
438.00	-0.000610
439.00	-0.000488
440.00	-0.000244
441.00	-0.000366
442.00	-0.000122
443.00	0.000000
444.00	0.000000
445.00	0.000000
446.00	-0.000122
447.00	-0.000366
448.00	-0.000732
449.00	-0.000977
450.00	-0.001221
451.00	-0.001587
452.00	-0.001709
453.00	-0.001709
454.00	-0.001953
455.00	-0.002197
456.00	-0.002075
457.00	-0.001709
458.00	-0.001709
459.00	-0.001953
460.00	-0.001953
461.00	-0.001709
462.00	-0.001343
463.00	-0.001465
464.00	-0.001343
465.00	-0.001221
466.00	-0.001099
467.00	-0.000854
468.00	-0.000977
469.00	-0.001343
470.00	-0.001343
471.00	-0.001343
472.00	-0.001465
473.00	-0.001587
474.00	-0.001465
475.00	-0.001587
476.00	-0.001465
477.00	-0.001587
478.00	-0.001343
479.00	-0.001587
480.00	-0.001343
481.00	-0.001343
482.00	-0.001221
483.00	-0.001465
484.00	-0.001343
485.00	-0.001343
486.00	-0.001099
487.00	-0.001465
488.00	-0.001465
489.00	-0.001465
490.00	-0.001221
491.00	-0.001587
492.00	-0.001343
493.00	-0.001587
494.00	-0.001221
495.00	-0.000732
496.00	-0.001465
497.00	-0.001343
498.00	-0.001343
499.00	-0.001343
500.00	-0.001221
501.00	-0.001221
502.00	-0.000977
