Wavelength nm.	RawData ...
190.00	1.864014
191.00	1.918701
192.00	1.826904
193.00	1.628906
194.00	1.399414
195.00	1.152344
196.00	0.948486
197.00	0.795654
198.00	0.663086
199.00	0.570313
200.00	0.505981
201.00	0.456299
202.00	0.427856
203.00	0.413574
204.00	0.406128
205.00	0.405884
206.00	0.407349
207.00	0.411865
208.00	0.416748
209.00	0.419556
210.00	0.422363
211.00	0.420776
212.00	0.417725
213.00	0.411255
214.00	0.403442
215.00	0.395996
216.00	0.385132
217.00	0.370117
218.00	0.351196
219.00	0.328003
220.00	0.302246
221.00	0.274902
222.00	0.240356
223.00	0.206543
224.00	0.173340
225.00	0.142822
226.00	0.118286
227.00	0.095703
228.00	0.076904
229.00	0.062988
230.00	0.052490
231.00	0.044922
232.00	0.039063
233.00	0.035156
234.00	0.032349
235.00	0.030640
236.00	0.029541
237.00	0.029175
238.00	0.029053
239.00	0.029297
240.00	0.029419
241.00	0.030273
242.00	0.031372
243.00	0.032227
244.00	0.032715
245.00	0.033813
246.00	0.035767
247.00	0.037720
248.00	0.039795
249.00	0.041992
250.00	0.044678
251.00	0.046875
252.00	0.050171
253.00	0.053833
254.00	0.057129
255.00	0.061279
256.00	0.065796
257.00	0.069336
258.00	0.074585
259.00	0.080200
260.00	0.085083
261.00	0.089966
262.00	0.094360
263.00	0.099609
264.00	0.104126
265.00	0.108765
266.00	0.112305
267.00	0.116089
268.00	0.118774
269.00	0.120117
270.00	0.119995
271.00	0.117554
272.00	0.114014
273.00	0.110596
274.00	0.106812
275.00	0.101563
276.00	0.095703
277.00	0.088013
278.00	0.078491
279.00	0.066284
280.00	0.054321
281.00	0.043823
282.00	0.035400
283.00	0.029663
284.00	0.025146
285.00	0.021362
286.00	0.019531
287.00	0.017822
288.00	0.016968
289.00	0.016113
290.00	0.015747
291.00	0.015137
292.00	0.014771
293.00	0.014893
294.00	0.014404
295.00	0.014282
296.00	0.014282
297.00	0.014160
298.00	0.014404
299.00	0.014160
300.00	0.014526
301.00	0.014648
302.00	0.014404
303.00	0.013916
304.00	0.013916
305.00	0.013428
306.00	0.013428
307.00	0.012329
308.00	0.012451
309.00	0.012573
310.00	0.012329
311.00	0.012451
312.00	0.012207
313.00	0.012207
314.00	0.012329
315.00	0.011230
316.00	0.011597
317.00	0.011841
318.00	0.011841
319.00	0.011719
320.00	0.011353
321.00	0.012085
322.00	0.011719
323.00	0.011353
324.00	0.012085
325.00	0.011475
326.00	0.011475
327.00	0.011475
328.00	0.010620
329.00	0.011353
330.00	0.011230
331.00	0.010864
332.00	0.011230
333.00	0.010986
334.00	0.010620
335.00	0.010376
336.00	0.011230
337.00	0.010864
338.00	0.010864
339.00	0.010864
340.00	0.010376
341.00	0.010498
342.00	0.010864
343.00	0.010376
344.00	0.010132
345.00	0.010132
346.00	0.010132
347.00	0.009888
348.00	0.010376
349.00	0.010498
350.00	0.010254
351.00	0.010254
352.00	0.010132
353.00	0.010132
354.00	0.010498
355.00	0.010010
356.00	0.009766
357.00	0.010376
358.00	0.010376
359.00	0.010010
360.00	0.010742
361.00	0.010254
362.00	0.010132
363.00	0.009644
364.00	0.009644
365.00	0.008789
366.00	0.005127
367.00	0.006104
368.00	0.005981
369.00	0.005371
370.00	0.005737
371.00	0.005859
372.00	0.005249
373.00	0.005493
374.00	0.005981
375.00	0.005859
376.00	0.005493
377.00	0.005615
378.00	0.005737
379.00	0.005859
380.00	0.005371
381.00	0.005371
382.00	0.005371
383.00	0.005615
384.00	0.005493
385.00	0.005981
386.00	0.005371
387.00	0.005859
388.00	0.005615
389.00	0.005249
390.00	0.005249
391.00	0.005859
392.00	0.005249
393.00	0.005249
394.00	0.005493
395.00	0.005615
396.00	0.005493
397.00	0.005981
398.00	0.005493
399.00	0.005737
400.00	0.005371
401.00	0.005371
402.00	0.005493
403.00	0.005737
404.00	0.005615
405.00	0.005615
406.00	0.005615
407.00	0.005615
408.00	0.005371
409.00	0.005615
410.00	0.005371
411.00	0.005493
412.00	0.005371
413.00	0.005371
414.00	0.005127
415.00	0.005615
416.00	0.005493
417.00	0.005005
418.00	0.005371
419.00	0.005005
420.00	0.005127
421.00	0.004883
422.00	0.005127
423.00	0.005249
424.00	0.005005
425.00	0.005371
426.00	0.005615
427.00	0.005005
428.00	0.004883
429.00	0.005127
430.00	0.005127
431.00	0.005005
432.00	0.005249
433.00	0.005127
434.00	0.005005
435.00	0.005249
436.00	0.005127
437.00	0.005371
438.00	0.005493
439.00	0.005493
440.00	0.005371
441.00	0.005493
442.00	0.005493
443.00	0.005615
444.00	0.005615
445.00	0.005493
446.00	0.005371
447.00	0.005493
448.00	0.005005
449.00	0.004761
450.00	0.004761
451.00	0.004272
452.00	0.004028
453.00	0.003906
454.00	0.004150
455.00	0.003784
456.00	0.003784
457.00	0.004028
458.00	0.004028
459.00	0.003906
460.00	0.003784
461.00	0.003906
462.00	0.004272
463.00	0.004150
464.00	0.004272
465.00	0.004150
466.00	0.004395
467.00	0.004150
468.00	0.004150
